timestamp,open,high,low,close,volume,MA50,MA200,RSI
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,60778.048599999995,63453.157649999994,36.795543610947384
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,60761.4282,63419.24875,39.64852014646296
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,60735.6884,63386.248900000006,39.40178029018747
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,60772.9682,63362.765849999996,59.96640262183932
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,60857.77099999999,63348.88385,75.48776917572047
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,61021.8712,63339.073,77.47373714840644
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,61189.6088,63319.78185000001,76.08984294619265
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,61370.9886,63313.67285,75.46190350010838
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,61556.0688,63328.2429,75.32883399193643
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,61757.2288,63343.58645,75.11355936862768
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,61958.7416,63338.035,69.19143846227178
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,62124.619000000006,63336.0619,69.63050504975189
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,62308.237400000005,63324.925149999995,73.8548910468878
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,62512.785,63319.1146,78.38879780849263
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,62723.151600000005,63294.50625,65.81021491517225
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,62985.7474,63284.24005,65.08869491217469
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,63262.9642,63271.19314999999,69.12034988850718
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,63564.8094,63270.97305,65.89661148393294
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,63878.697799999994,63299.07255,70.24799890146984
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,64172.872800000005,63341.1737,67.0837633143455
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,64431.953,63364.32455,59.150984241801254
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,64659.2268,63394.70465,53.45133692811914
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,64836.76159999999,63422.611399999994,53.20625488944705
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,65012.4208,63460.1045,49.173577196928804
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,65186.780999999995,63482.00415,51.60065122260063
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,65409.941399999996,63509.77415,55.99383494430934
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,65715.1014,63562.931150000004,70.53726553626444
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,65997.0594,63617.51485000001,68.74384859680711
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,66268.29520000001,63665.96715,75.04931253500895
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,66537.8234,63717.28444999999,74.7570453239878
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,66878.2444,63797.686550000006,77.9106673122033
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,67379.629,63918.434799999995,82.82975972113877
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,67871.8694,64039.344800000006,78.83884873487366
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,68394.11940000001,64173.910899999995,81.73049442697908
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,68877.591,64294.94575,78.96004455815203
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,69394.75259999999,64430.7761,83.31770796590513
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,69891.092,64580.3507,82.49104252289604
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,70371.0518,64737.8058,82.1583631576217
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,70868.2932,64894.823150000004,84.83652885427394
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,71447.9572,65041.96705,84.98672447053453
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,72117.57280000001,65193.93965,82.7660007332469
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,72870.9296,65365.465249999994,84.76384386753125
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,73633.71539999999,65544.0993,84.72743375134517
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,74345.4434,65720.9009,81.54526724980373
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,75062.2842,65904.43595000001,79.40040056929003
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,75666.0862,66054.11594999999,58.25370431060122
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,76260.9094,66209.9418,57.49463368428995
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,76934.96179999999,66385.1274,59.71371677891551
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,77635.121,66555.92735,66.36333557192468
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,78377.7932,66728.52695,63.66057148054749
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,79055.153,66902.67945,62.05980980493634
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,79734.7322,67057.57285,65.15521022579001
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,80394.1442,67210.59989999999,60.788942444686136
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,80989.4582,67354.72835,57.666840271308544
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,81619.7218,67513.08894999999,59.01962659472376
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,82206.2342,67666.44705,46.80338892190798
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,82852.6154,67807.91815,51.79287597718541
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,83480.6952,67956.3364,54.78969470101532
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,84135.32699999999,68116.05125,56.8015973491667
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,84700.2166,68262.58535000001,59.46538120563445
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,85284.5266,68402.80040000001,60.4344375400211
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,85958.50660000001,68561.97255,61.53424945801923
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,86625.21940000002,68719.45564999999,59.19453191983781
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,87289.7388,68879.39474999999,58.50136626611544
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,87984.1722,69044.5028,61.25403669275686
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,88731.5968,69228.56065,64.83388025226611
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,89492.336,69417.0931,70.61375406907214
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,90215.7666,69610.06175,70.69181220682215
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,90765.11839999999,69772.24755,52.88255773442075
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,91267.4608,69920.7287,50.88568164872015
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,91817.7294,70065.7064,46.374495812518326
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,92373.649,70199.47714999999,45.31603141725825
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,92889.87960000001,70319.86850000001,39.40064161752897
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,93411.9892,70440.28055,45.09493904207335
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,94028.26060000001,70586.82045,53.763021495918174
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,94629.4124,70737.41614999999,46.43016867526707
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,95033.8046,70868.13345000001,41.97995622062705
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,95402.62739999998,70991.9286,36.47253278007544
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,95778.43179999999,71131.85740000001,38.80467598683489
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,96119.64660000001,71259.22845,29.254312754224756
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,96368.08739999999,71389.32365,23.679585812786485
2024-12-31,92792.05,92907.03,92706.02,92750.23,99.92551,96450.13220000001,71522.85485,23.412572753564234
